Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	5.6489317417144775	1.0747212	5.7600102	18.986414	-7.0221887	19.431372	-2.2483742	0.0	-2.2483742	-2.2483742	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0689306	3.0240288	9.623209	-9.949541	-16.754602	9.472982	1.1528026	-38.128765	-0.13407567	0.3481918	1.3364856	-1.0190672	16.62053	9.533826	38.14618	-1.5438043	16.647434	9.486766	38.14618	0.02127031	0.8471709	0.29907885	1.0750765	-0.15438044	367.13583	339.11038	1455.131	0.00045242615	16.189669	9.975705	38.1636	4.5242614e-05
1	1999	6.92014741897583	1.0942866	5.904872	24.766956	-7.2205453	19.62745	-2.2483742	0.0	-2.2483742	-2.2483742	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0689306	3.0240288	9.623209	-9.949541	-16.754602	9.472982	1.1528026	-38.128765	-0.13407567	0.3481918	1.3364856	-1.0190672	16.62053	9.533826	38.14618	-1.5438043	16.647434	9.486766	38.14618	0.02127031	0.8471709	0.29907885	1.0750765	-0.15438044	367.13583	339.11038	1455.131	0.00045242615	16.189669	9.975705	38.1636	4.5242614e-05
2	2999	8.214540719985962	3.1628726	6.1479716	23.34993	-6.1885276	22.066668	-1.7566769	0.0	-1.7566769	-1.7566769	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.3324313	3.0509214	8.68414	-11.590904	-15.696437	9.973946	0.977803	-50.6593	-0.090361156	0.37436754	1.4356165	-0.9850577	15.606075	10.035196	50.662403	-1.1632284	15.637417	9.986287	50.662403	0.027063187	0.82946587	0.31567293	1.1109277	-0.116322845	344.25473	409.09863	2566.679	0.0007324161	15.177587	10.466387	50.665504	7.324161e-05
3	3999	9.517849206924438	1.7894425	6.4324756	23.535067	-8.250434	20.469387	-2.2719178	0.0	-2.2719178	-2.2719178	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.3700352	3.275255	8.838656	-13.280411	-18.641794	13.81384	2.6584308	-68.006134	-0.09691192	0.38192308	1.4979866	-1.1102813	18.544882	13.894476	68.776184	-2.6149871	18.593765	13.828989	68.776184	0.0072925356	0.8362718	0.31157947	1.0868762	-0.26149872	536.9691	773.77246	4730.163	5.3181077e-05	18.137075	14.292585	70.018715	5.318108e-06
4	4999	10.806680679321289	1.9083222	4.7744718	16.023567	-6.594816	22.977272	-1.7019083	0.0	-1.7019083	-1.7019083	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.4759924	3.1378465	9.8743515	-10.03651	-17.038267	9.661676	0.54194075	-49.898487	-0.04944242	0.38194248	1.3962659	-0.92459464	16.988823	9.731827	50.29539	-1.2449552	17.00716	9.699745	50.29539	0.042471495	0.8603844	0.29247388	1.0908374	-0.12449552	383.32852	370.5037	2529.6265	0.0018038278	16.644365	10.193214	50.695454	0.00018038278
5	5999	136.07805728912354	93.19549	153.3699	384.19946	-44.42209	135.85715	6.5685096	0.0	6.5685096	6.5685096	105.0	117.47711	67.22619	225.45836	-61.06373	29.318056	-1.4849639	2.8341413	35.423527	-12.591043	-127.852264	0.8779694	0.06752263	1.0010908	0.7623566	-0.57128716	0.88675773	0.6694369	23.831297	1.66893e-06	-18.18267	15.104025	35.15115	-54.691414	-0.3886166	19.958443	71.82647	-39.029633	176.21043	37.325535	227.68686	-47.781925	176.59904	32.845814	224.82613	-46.189137	176.68515	32.379505	224.82613	10.859525	13.050074	5.646856	22.427183	-4.6189137	32266.072	10057.637	50546.79	117.92928	2396.1685	1256.4237	5029.785	11.792928
6	6999	259.0025010108948	138.59314	138.6888	366.93948	-18.622503	191.4	314.75876	0.0	314.75876	314.75876	247.0	185.58612	50.791126	262.32886	-115.457375	31.06942	-0.98745596	3.0848236	17.783493	-12.990659	-197.75537	0.66567385	0.053491242	0.76214117	0.57486016	-1.6366512	0.8531842	0.62821317	5.357358	2.0563602e-06	36.986485	51.526463	132.27159	-31.527342	52.439453	57.65042	158.89647	-22.54382	208.18652	39.45124	280.51587	-43.355103	155.74709	48.677338	237.36542	-34.773243	155.9883	47.898746	237.36542	1.9394262	8.024541	7.221386	23.547037	-3.4773242	26626.635	13540.976	56342.344	3.761374	1495.8826	1478.2146	5544.6294	0.30079406
7	7999	393.50092220306396	202.23712	109.7631	335.7874	30.21551	217.75	31.898962	0.0	31.898962	31.898962	244.0	185.70343	47.94511	263.78275	-129.36356	29.16199	-1.0163381	3.1981878	19.922691	-12.9747505	-196.15237	0.49737406	0.04222534	0.57468396	0.42863065	-2.8103936	0.82034546	0.6211791	5.247216	5.364418e-07	24.20077	36.557503	121.86922	-20.508804	35.062458	42.135517	138.40903	-22.334307	169.23016	26.821081	215.103	0.68728256	134.16771	34.64084	217.30453	1.4555484	134.16771	34.64084	217.30453	1.4555484	7.040072	5.7833223	20.313763	0.14555484	19200.96	8973.714	47221.26	2.1186213	1091.9019	1021.1028	4126.4897	0.21186213
8	8999	523.2615804672241	124.68593	65.57867	189.35199	40.753193	203.2	306.27695	0.0	306.27695	306.27695	185.0	146.05458	43.517162	232.65356	-96.44288	23.473898	-0.3608259	3.120145	20.493162	-13.312717	-154.05898	0.37617338	0.028706986	0.42851186	0.32936642	-3.2810252	0.81951815	0.6151473	5.7353578	1.0319054e-06	83.53327	16.497112	112.19491	0.78961223	107.70171	21.057825	141.49905	0.78961223	140.04231	14.827142	173.15503	67.170525	32.340607	24.349813	118.604744	-46.586227	33.998657	21.975428	118.604744	0.0155655155	0.42726207	0.88289076	11.218504	-0.40666473	1638.8281	2124.0183	14067.086	0.00024228528	27.92095	94.647446	1258.5483	1.9908002e-06
9	9999	650.5729532241821	145.62505	148.02336	390.37866	-8.115307	199.0	178.98077	0.0	178.98077	178.98077	253.0	125.335884	38.74139	205.43814	-89.41866	20.162788	0.29233214	3.364164	24.475534	-14.359998	-132.17787	0.29203004	0.020887734	0.3292804	0.25757614	-3.3310742	0.8498116	0.6452662	6.128577	1.7881393e-07	36.79996	47.680416	126.65094	-46.361767	33.097744	51.4517	130.47511	-67.5226	124.63324	24.475777	174.22632	-41.466618	91.5355	47.243664	213.34056	-39.96002	91.63122	47.05773	213.34056	4.083005	5.00663	4.4770083	15.181987	-3.9960017	10610.711	9214.177	45514.2	16.67093	592.80115	585.31647	2304.9272	0.13480204
