Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	11.108857870101929	22.293045	23.317293	132.62253	5.2394886	24.625	60.34344	0.0	60.34344	60.34344	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.096712	5.535892	27.360485	-2.5761926	10.059441	7.585509	36.065235	-0.9156942	-0.0747276	0.063183315	0.15353017	-0.30319443	-10.134169	7.564905	0.7768333	-36.092495	10.141967	7.554446	36.092495	0.034777768	-0.6980643	0.34731692	0.07768333	-1.0166988	159.92915	208.01137	1302.6681	0.0012094933	9.24126	8.274536	36.119774	0.00012094932
1	1999	17.083576440811157	20.814556	20.167421	124.153015	5.428253	23.5	60.34344	0.0	60.34344	60.34344	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.096712	5.535892	27.360485	-2.5761926	10.059441	7.585509	36.065235	-0.9156942	-0.0747276	0.063183315	0.15353017	-0.30319443	-10.134169	7.564905	0.7768333	-36.092495	10.141967	7.554446	36.092495	0.034777768	-0.6980643	0.34731692	0.07768333	-1.0166988	159.92915	208.01137	1302.6681	0.0012094933	9.24126	8.274536	36.119774	0.00012094932
2	2999	22.395691394805908	17.460537	16.582548	105.42657	5.3510084	20.979591	59.399616	0.0	59.399616	59.399616	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.233373	8.929823	41.937675	-3.47486	11.577597	11.154159	53.84074	-1.2010777	-0.077268735	0.06568207	0.16455407	-0.30520153	-11.654865	11.138743	1.0667568	-53.862137	11.668747	11.124201	53.862137	0.004323096	-0.6841661	0.35992175	0.106675684	-1.0190625	259.9075	482.7772	2901.13	1.8689158e-05	10.8001995	11.738397	53.88355	1.8689158e-06
3	3999	25.9484646320343	17.077888	8.235182	38.263966	5.8786683	22.044445	59.796833	0.0	59.796833	59.796833	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.046069	10.344884	58.180862	-0.5064567	12.620604	12.953299	71.834915	-0.72630024	-0.07845924	0.071593374	0.22800267	-0.30312753	-12.699063	12.935801	0.58159876	-71.88662	12.70052	12.934372	71.88662	0.0078225015	-0.70511425	0.34784612	0.058159877	-1.0261916	328.6012	735.21533	5167.6855	6.119153e-05	11.840158	13.523802	71.93836	6.1191527e-06
4	4999	31.13491129875183	22.184013	22.71988	109.465385	6.3513336	23.47619	60.312557	0.0	60.312557	60.312557	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.693829	9.1059	39.994812	-2.6318586	13.355648	11.939544	52.037384	-1.4091913	-0.07667764	0.06744161	0.09925501	-0.30516708	-13.432325	11.920088	1.3036335	-52.036907	13.452692	11.897098	52.036907	0.001794205	-0.7247905	0.34951058	0.13036335	-1.0178337	322.51587	512.2675	2707.8396	3.2191715e-06	12.671535	12.535307	52.03643	3.2191716e-07
5	5999	356.12008714675903	133.37808	72.77013	220.3777	47.009884	65.61539	44.55121	0.0	44.55121	44.55121	32.0	104.748726	63.63005	314.99902	-59.764324	26.878712	-0.19494507	2.0998304	14.665625	-10.752758	-112.557755	0.9029991	0.04854809	0.99970007	0.8217943	-0.09726581	0.9464073	0.66687465	5.53394	3.1292439e-07	40.878185	40.590305	154.18106	1.4666681	41.244453	38.18339	153.62425	1.4666681	218.28442	15.084455	273.06464	134.16374	177.03996	41.603806	236.19524	9.817698	177.03996	41.603806	236.19524	9.817698	8.305726	6.5012183	23.619524	0.07895464	33074.023	11775.756	55788.19	96.38718	1652.9572	1425.9789	5578.819	0.77515274
6	6999	687.2368719577789	222.86581	176.78094	530.1831	36.867428	141.0	1051.6002	0.0	1051.6002	1051.6002	1000.0	216.45811	62.548054	369.75983	-126.61307	57.575874	0.53217727	2.5676162	17.729797	-10.562923	-229.26524	0.7612674	0.032869656	0.8216672	0.70905155	-0.12367756	1.0537727	0.7639867	7.785563	2.9206276e-06	114.48319	31.595728	163.04326	2.4515252	129.76653	36.295807	179.65587	2.4515252	264.2028	21.58377	326.4707	117.02852	134.43628	37.579075	303.18982	73.76987	134.43628	37.579075	303.18982	73.76987	1.5920643	2.6384835	29.77974	0.47639412	19485.3	12550.306	91924.06	5441.993	277.89236	651.8942	8868.329	35.14353
7	7999	1017.8598272800446	244.27583	140.0493	423.0282	40.09418	155.83333	1067.7982	0.0	1067.7982	1067.7982	1000.0	248.93312	66.21178	383.3703	-142.0515	50.134594	0.6578399	2.6710846	21.869553	-10.076468	-261.79468	0.6578012	0.03102316	0.70895875	0.60114217	-0.14433333	1.0597771	0.7738955	8.522208	7.4505806e-07	120.270035	10.643423	141.53174	103.34011	129.60474	10.012858	157.37436	110.348076	251.81767	21.260778	298.98535	198.73074	122.21294	19.212751	160.69121	70.11534	122.21294	19.212751	160.69121	70.11534	0.9491997	0.17052558	1.3465042	0.5090571	15305.132	4660.063	25821.664	4916.1606	118.94912	37.890392	216.37138	35.69271
8	8999	1355.2890248298645	362.72366	72.83407	487.76434	305.3094	183.5	199.97917	0.0	199.97917	199.97917	138.0	230.26006	67.56578	314.4408	-191.45529	30.134834	0.55548424	2.7488875	22.845856	-11.6828985	-241.13806	0.5411872	0.040973987	0.6010014	0.4625339	-0.28513026	1.0458509	0.7843802	7.952445	5.364418e-07	94.349205	55.602	202.91322	0.6682853	91.5556	57.743187	184.46562	-2.5438604	211.75197	56.069782	300.54678	-12.392669	120.196365	80.45951	299.67993	-31.776857	121.2924	78.79755	299.67993	0.08542974	4.3909454	7.2736077	29.967993	-1.491116	20920.9	20222.713	89808.055	0.0072982414	946.2746	1764.5302	8980.806	0.0001221143
9	9999	1698.1031398773193	457.88248	283.0623	994.78973	181.13905	269.0	316.1532	0.0	316.1532	316.1532	141.0	190.92056	55.489834	290.3359	-172.53694	15.149373	0.3792586	2.7380757	23.186356	-10.064129	-198.81416	0.39946184	0.03675663	0.46234605	0.3347146	-0.5822138	1.0291758	0.78204906	7.534128	7.31647e-06	112.25031	46.84421	165.18358	1.7698953	118.11359	50.955795	179.82822	1.7698953	140.75752	61.793957	214.93146	-33.34841	22.64395	26.161037	106.64276	-48.03356	27.713049	20.715582	106.64276	0.0019939265	0.29293355	0.88797665	9.721012	-4.069578	1197.1482	1829.6616	11372.678	3.9757424e-06	19.47796	68.69699	944.9808	2.8932849e-08
