Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	7.712237596511841	120.9081	32.29719	216.34543	83.19537	24.170732	107.70396	0.0	107.70396	107.70396	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.58841	42.927334	211.46869	3.7759414	-461.67886	290.13565	6.1919827	-1306.7687	-0.8772401	2.9662344	7.946304	-10.686367	460.8016	290.1109	1307.4916	-13.722989	461.18448	289.5019	1307.4916	0.21426512	0.9456936	0.2879769	1.2905192	-1.3722988	296502.47	310040.44	1709534.2	0.045909543	460.32605	289.50702	1308.65	0.004590954
1	1999	9.784019470214844	119.15225	31.674957	216.05151	78.76896	24.02381	107.70396	0.0	107.70396	107.70396	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.58841	42.927334	211.46869	3.7759414	-461.67886	290.13565	6.1919827	-1306.7687	-0.8772401	2.9662344	7.946304	-10.686367	460.8016	290.1109	1307.4916	-13.722989	461.18448	289.5019	1307.4916	0.21426512	0.9456936	0.2879769	1.2905192	-1.3722988	296502.47	310040.44	1709534.2	0.045909543	460.32605	289.50702	1308.65	0.004590954
2	2999	11.798784017562866	118.352844	30.781944	223.01996	83.474915	23.619047	112.74596	0.0	112.74596	112.74596	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.96669	43.413193	197.28943	4.0184894	-468.3496	298.59723	5.8794103	-1339.8535	-0.7561745	3.0946593	6.97949	-10.790171	467.5934	298.67264	1340.1056	-14.962291	467.97418	298.07568	1340.1056	0.20577487	0.9453817	0.28930527	1.2791885	-1.4962292	307848.94	326981.28	1795883.0	0.0423433	467.2483	298.16614	1340.3578	0.00423433
3	3999	13.942331314086914	112.997536	29.20088	210.18936	83.286	22.522728	102.28285	0.0	102.28285	102.28285	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.04491	43.788708	192.95418	3.8221638	-481.0904	308.20996	6.1213126	-1281.7	-0.66833436	3.0556087	9.798087	-10.088489	480.42212	308.22934	1281.9288	-12.352348	480.75476	307.71027	1281.9288	0.0014791456	0.94964385	0.27450484	1.316842	-1.2352349	325810.72	343092.7	1643341.6	2.1878718e-06	480.09827	307.76968	1282.158	2.1878718e-07
4	4999	16.05607295036316	119.03293	33.708797	232.08597	83.30822	23.651163	112.48796	0.0	112.48796	112.48796	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.36693	45.43891	213.22894	4.1014323	-493.37683	306.42114	6.170279	-1268.0436	-0.6346283	3.1739364	8.429445	-10.032564	492.74222	306.54742	1268.274	-10.591543	493.13034	305.92267	1268.274	0.48035598	0.94868475	0.2853687	1.4076899	-1.0591544	336766.2	340893.1	1608519.1	0.23074187	492.52948	306.05872	1268.5046	0.023074187
5	5999	162.51076221466064	196.23982	125.20203	424.35037	72.67623	38.307693	264.3205	0.0	264.3205	264.3205	53.0	257.8495	268.6284	968.437	-207.87477	126.14673	-0.9128443	14.491351	206.76251	-21.378565	-279.88724	0.96907395	0.031909723	1.0139413	0.923996	-0.14878796	1.0099118	1.1202824	44.55161	6.8498775e-07	149.92215	81.57498	361.65393	3.3069265	172.99516	95.73045	425.43668	3.3069265	544.3075	246.11841	999.5078	-182.04286	371.31232	183.33635	744.19116	-203.83691	375.45502	174.69574	744.19116	1.1046251	3.024577	4.2673583	40.10552	-14.312242	171485.08	131785.45	553820.44	1.2201966	1233.252	1590.1064	18767.621	0.020711556
6	6999	310.0492765903473	327.59695	88.74294	517.8551	218.08376	65.13333	438.61603	0.0	438.61603	438.61603	82.0	547.5221	323.95453	1185.0657	-142.01752	261.65143	1.0959265	5.658464	34.524925	-20.449543	-591.7211	0.91074806	0.008970882	0.92396	0.89023656	-0.0866271	1.0312943	0.7547804	6.8628755	9.2200935e-08	147.81108	74.29588	285.54697	4.420719	167.56105	85.17015	333.35962	4.420719	458.98248	221.71931	1010.6936	-85.769394	291.42145	152.27798	760.23114	-123.62042	293.2442	148.73763	760.23114	1.4530467	2.0860457	2.12374	23.183596	-8.111999	108115.04	90122.08	577951.44	2.1113446	641.32855	594.2236	8888.292	0.028747205
7	7999	455.9384551048279	368.98746	51.553555	463.69888	278.0225	72.57143	315.84232	0.0	315.84232	315.84232	68.0	329.0779	208.48404	1035.6678	-158.2789	250.9112	-1.1664913	5.0527153	22.969593	-21.076317	-357.135	0.8171927	0.04879062	0.89014745	0.7269946	-0.67484194	0.9498187	0.69833493	6.428298	4.0978193e-08	122.82933	66.16398	255.31554	3.5810256	143.35751	77.330475	299.44724	3.5810256	302.70215	123.5003	619.53174	-109.88046	159.34468	76.017525	413.9781	-114.15574	160.28986	74.00371	413.9781	2.0975196	1.7734644	2.331713	22.391483	-11.415574	31169.387	26535.53	171377.84	4.399589	312.2694	428.29056	5013.785	0.03148733
8	8999	588.4357748031616	370.584	81.61943	530.0578	162.03989	73.53846	396.17667	0.0	396.17667	396.17667	79.0	250.30328	142.51382	693.99146	-62.176815	136.43605	-1.4281709	5.19184	25.763847	-21.687145	-271.33514	0.64047694	0.04799025	0.72680455	0.56226546	-1.5238985	0.9190826	0.6823767	5.8372126	2.9802322e-08	147.28781	77.3634	302.0483	4.059266	171.1737	91.01706	353.82404	4.059266	226.05524	117.080055	489.52628	-114.42906	54.881508	62.545376	276.1816	-131.75172	65.95059	50.73878	276.1816	0.018432124	0.37942126	0.86195296	3.9990296	-8.6047735	6923.9043	9710.966	76276.29	0.00033974316	51.05441	76.96738	1002.0696	5.364219e-06
9	9999	723.324554681778	360.47076	72.00971	530.9406	232.75063	70.26667	225.79092	0.0	225.79092	225.79092	47.0	216.45021	121.215515	546.99585	-73.82733	89.486015	-0.7678494	5.412825	26.378159	-21.710243	-233.49467	0.49860248	0.03476612	0.56212133	0.441805	-1.9176542	0.9226839	0.68768007	6.356512	4.172325e-07	131.14091	70.64328	286.4757	3.8741956	144.72566	78.69989	320.63477	3.8741956	213.3306	104.90103	479.96933	-73.08599	68.60495	56.561855	264.54913	-79.41101	74.48075	48.564392	264.54913	0.024855653	0.6882263	1.1523516	13.640577	-7.8429117	7905.882	9630.868	69986.25	0.0006178034	73.94664	115.9974	1860.6533	2.5476554e-06
