Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	27.709328651428223	-380.24023	0.0	-380.24023	-380.24023	1000.0	940.92804	0.0	940.92804	940.92804	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-73.99476	37.35422	8.119592	-127.1103	-72.70882	36.723648	9.022185	-135.256	0.15255225	0.34817517	1.3192431	-0.8260262	72.86136	36.701496	135.30771	-8.626381	73.043465	36.337723	135.30771	0.09302475	0.9353035	0.26143834	1.0854274	-0.8626381	6655.7783	4280.8125	18308.176	0.008653605	73.04883	36.602993	135.35945	0.00086536055
1	1999	48.468783378601074	-358.08673	0.0	-358.08673	-358.08673	1000.0	940.92804	0.0	940.92804	940.92804	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-73.99476	37.35422	8.119592	-127.1103	-72.70882	36.723648	9.022185	-135.256	0.15255225	0.34817517	1.3192431	-0.8260262	72.86136	36.701496	135.30771	-8.626381	73.043465	36.337723	135.30771	0.09302475	0.9353035	0.26143834	1.0854274	-0.8626381	6655.7783	4280.8125	18308.176	0.008653605	73.04883	36.602993	135.35945	0.00086536055
2	2999	69.18614220619202	-14.571307	35.704567	23.749765	-108.24556	90.2	968.2182	0.0	968.2182	968.2182	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-81.04612	33.587357	4.804327	-130.44405	-79.555115	33.614456	4.900547	-133.28316	0.15250511	0.35274094	1.6381595	-1.0027447	79.70762	33.604042	133.40817	-5.5238347	79.754036	33.49374	133.40817	0.07090796	0.9586688	0.18192616	1.0910728	-0.5523834	7482.5356	4127.631	17797.742	0.005027938	79.760826	33.817516	133.53333	0.0005027938
3	3999	81.29381132125854	-21.863068	37.32198	4.467001	-85.877014	84.0	962.7255	0.0	962.7255	962.7255	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-30.47871	26.906551	6.0201364	-133.72806	-32.541027	30.021725	9.303277	-154.84312	0.15409417	0.35492882	1.5161047	-1.1703658	32.69512	30.032038	155.07056	-9.964043	32.81555	29.9004	155.07056	0.0064974274	0.86629814	0.31232584	1.0871997	-0.99640423	1970.8943	3956.608	24046.877	4.2216565e-05	32.594677	30.275343	155.29832	4.221656e-06
4	4999	97.4811577796936	-114.89539	140.84811	-5.842436	-354.56287	296.75	965.9754	0.0	965.9754	965.9754	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-53.87928	38.399048	5.9083953	-111.38064	-53.04386	36.507057	10.301419	-106.24153	0.14724147	0.3506574	1.4349337	-0.9676708	53.19111	36.515034	107.27889	-10.926818	53.642067	35.849274	107.27889	0.034065157	0.86955744	0.37055123	1.0972031	-1.0769835	4162.6416	3895.8193	11508.761	0.0011604349	53.531338	36.220108	108.326385	0.00011604349
5	5999	453.6774184703827	-108.85327	137.59268	-4.193791	-341.9144	303.5	255.60411	0.0	255.60411	255.60411	1000.0	128.59984	57.337616	230.04298	-9.3496895	13.697527	-4.2414775	1.8085376	17.43866	-13.657077	-134.53381	0.8653462	0.07173193	0.99970007	0.7504343	-1.1690999	0.7621659	0.5863825	17.52535	8.940697e-08	-42.945198	18.40963	2.1653712	-72.42677	-4.105564	11.922051	19.623495	-33.793858	190.97247	17.843685	239.07309	50.249283	195.07802	19.68229	246.24751	52.325043	195.07802	19.68229	246.24751	52.325043	16.368916	4.155098	24.081646	5.2325044	38442.83	7271.1045	60637.84	2737.9102	3197.3904	905.41205	5799.2563	273.79102
6	6999	808.3758571147919	-105.465096	178.50073	4.248363	-500.22763	220.5	397.7218	0.0	397.7218	397.7218	857.0	206.7417	21.75067	250.83426	-12.592873	18.925037	-2.9075568	2.4605014	14.655232	-14.183733	-212.86552	0.65746087	0.05180214	0.75023663	0.57090455	-2.9090416	0.7850806	0.5998939	5.998878	1.7881393e-06	-41.754387	18.934443	21.09051	-71.69047	6.9459963	12.165639	38.065025	-24.262611	188.67027	14.284982	228.98044	73.999084	181.72426	18.45606	230.68942	74.830536	181.72426	18.45606	230.68942	74.830536	14.661573	4.642305	22.797829	3.6750834	33364.336	6567.0635	53217.613	5599.6094	2718.9521	1015.2625	5197.41	506.2109
7	7999	1154.679050207138	-37.330585	20.74596	-9.908054	-60.074898	60.333332	513.8667	0.0	513.8667	513.8667	1000.0	163.88033	25.57216	236.76265	-23.521708	15.969742	-2.7837172	2.3692052	14.83882	-18.246098	-168.54988	0.4965899	0.041285753	0.57074404	0.42765713	-4.774899	0.733839	0.5628737	5.604616	1.6018748e-07	-27.323305	15.508928	9.600791	-57.592472	10.819861	14.540572	42.415165	-23.464165	131.01933	11.099544	157.13297	43.253403	120.19947	17.79193	163.8248	24.481894	120.19947	17.79193	163.8248	24.481894	9.192787	4.2477036	15.732414	1.3042048	14764.468	4153.32	26838.566	599.3631	1165.8701	628.9284	2475.0884	31.929403
8	8999	1510.8291399478912	-416.75882	0.0	-416.75882	-416.75882	1000.0	453.1241	0.0	453.1241	453.1241	1000.0	112.88662	17.995049	162.56583	-29.878473	7.287637	-3.1436923	2.1020784	15.510456	-14.0563545	-116.01431	0.3686506	0.032548055	0.42752975	0.31500548	-7.1628366	0.6757171	0.5189174	5.058202	6.556511e-07	-16.932457	13.111519	24.732718	-41.129486	40.86986	16.376003	66.595436	-5.8628693	91.11483	4.846978	108.87744	44.179314	50.24496	16.352207	101.16164	-10.982417	50.263752	16.29436	101.16164	10.982417	1.8235455	1.9552653	10.116164	-0.19909486	2791.951	1862.6096	10233.678	120.61349	119.69587	179.90193	1023.36774	2.186543
9	9999	1852.760273218155	-94.57387	97.94687	-27.30368	-262.7743	441.25	748.43604	0.0	748.43604	748.43604	1000.0	75.179146	11.705025	107.7835	-8.855613	4.011466	-3.249339	1.92916	12.672544	-15.428299	-77.362915	0.27139193	0.023808554	0.3149093	0.23248969	-9.47634	0.61829025	0.4750503	5.0765734	6.556511e-07	-11.733206	27.033724	80.50524	-66.81008	34.56109	33.688324	125.39909	-36.654938	62.31632	5.2214427	85.67312	33.494102	27.755224	33.267925	101.9731	-64.63117	32.18875	28.999857	101.9731	0.028527806	1.7964985	2.3484647	7.8188906	-0.5209071	1877.1074	2472.7507	10398.513	0.00081383565	116.49057	163.81082	613.914	1.2895221e-05
